track_id,h5_path,midi_path,cluster,distance_to_centroid
TRAQXBU128E0793CDB,..\data\dataset\A\Q\X\TRAQXBU128E0793CDB.h5,,1,4.0306263
TRAQYRX128F42A65A7,..\data\dataset\A\Q\Y\TRAQYRX128F42A65A7.h5,,1,2.958341
TRAQZIY128F427F117,..\data\dataset\A\Q\Z\TRAQZIY128F427F117.h5,,4,6.045216
TRAQZNT12903CA8621,..\data\dataset\A\Q\Z\TRAQZNT12903CA8621.h5,,2,4.432394
TRAQZXS128F4233C7C,..\data\dataset\A\Q\Z\TRAQZXS128F4233C7C.h5,,1,3.0841315
TRARALP128F4288E58,..\data\dataset\A\R\A\TRARALP128F4288E58.h5,,7,3.1412942
TRARBGR128F42264D1,..\data\dataset\A\R\B\TRARBGR128F42264D1.h5,,1,3.9707344
TRARBXK128F9341FF1,..\data\dataset\A\R\B\TRARBXK128F9341FF1.h5,,6,2.9953089
TRARCZH12903CF7D2F,..\data\dataset\A\R\C\TRARCZH12903CF7D2F.h5,,1,2.7129257
TRARDNR128F42264DF,..\data\dataset\A\R\D\TRARDNR128F42264DF.h5,,1,3.2020175
TRAREKF12903CD821E,..\data\dataset\A\R\E\TRAREKF12903CD821E.h5,,0,2.8905525
TRAREYA128F932AD75,..\data\dataset\A\R\E\TRAREYA128F932AD75.h5,,7,2.5856075
TRARFOC128F92ED401,..\data\dataset\A\R\F\TRARFOC128F92ED401.h5,,6,5.115661
TRARFVY128F93086DE,..\data\dataset\A\R\F\TRARFVY128F93086DE.h5,,6,3.1783004
TRARGCD128F422DCA1,..\data\dataset\A\R\G\TRARGCD128F422DCA1.h5,,0,5.372776
TRARGRS128F92F8EA1,..\data\dataset\A\R\G\TRARGRS128F92F8EA1.h5,,1,4.229326
TRARHHU128F92D0CAF,..\data\dataset\A\R\H\TRARHHU128F92D0CAF.h5,,5,3.025503
TRARHOD128E0781296,..\data\dataset\A\R\H\TRARHOD128E0781296.h5,,0,3.335571
TRARHZL128F42558B5,..\data\dataset\A\R\H\TRARHZL128F42558B5.h5,,2,3.8166294
TRARIBY128F4273287,..\data\dataset\A\R\I\TRARIBY128F4273287.h5,,6,4.0568056
TRARIHF12903CB2756,..\data\dataset\A\R\I\TRARIHF12903CB2756.h5,,5,7.417842
TRARIRU128F9312C11,..\data\dataset\A\R\I\TRARIRU128F9312C11.h5,,7,4.415353
TRARJEM128F92E444D,..\data\dataset\A\R\J\TRARJEM128F92E444D.h5,,3,5.5602016
TRARJPL128F931C7D2,..\data\dataset\A\R\J\TRARJPL128F931C7D2.h5,,1,3.496614
TRARKBB128F92E9468,..\data\dataset\A\R\K\TRARKBB128F92E9468.h5,,7,3.5054188
TRARNFR12903CD9969,..\data\dataset\A\R\N\TRARNFR12903CD9969.h5,,3,5.3667355
TRARNJX12903CD4875,..\data\dataset\A\R\N\TRARNJX12903CD4875.h5,,3,5.093029
TRAROON128F428A23F,..\data\dataset\A\R\O\TRAROON128F428A23F.h5,,4,3.1736987
TRARPEH12903CC7C0C,..\data\dataset\A\R\P\TRARPEH12903CC7C0C.h5,,7,3.1460254
TRARPQA128F9313942,..\data\dataset\A\R\P\TRARPQA128F9313942.h5,,6,3.0682395
TRARPXT128F425FDF9,..\data\dataset\A\R\P\TRARPXT128F425FDF9.h5,,7,1.4279538
TRARQNM128F92E1E52,..\data\dataset\A\R\Q\TRARQNM128F92E1E52.h5,,1,3.0825725
TRARRAQ128F427EEF8,..\data\dataset\A\R\R\TRARRAQ128F427EEF8.h5,,1,2.6387627
TRARRBY128F4237D7D,..\data\dataset\A\R\R\TRARRBY128F4237D7D.h5,,0,7.4387627
TRARREW128F92CD3D9,..\data\dataset\A\R\R\TRARREW128F92CD3D9.h5,,2,5.977077
TRARRNK12903D0C0DA,..\data\dataset\A\R\R\TRARRNK12903D0C0DA.h5,,3,6.285338
TRARRPR128E0786B51,..\data\dataset\A\R\R\TRARRPR128E0786B51.h5,,1,4.005196
TRARSRR128F424308B,..\data\dataset\A\R\S\TRARSRR128F424308B.h5,,5,3.4207716
TRARUJV128F92E4E9C,..\data\dataset\A\R\U\TRARUJV128F92E4E9C.h5,,2,4.2703285
TRARUPU128F9309CE6,..\data\dataset\A\R\U\TRARUPU128F9309CE6.h5,,5,4.748898
TRARUTP128E0797FC7,..\data\dataset\A\R\U\TRARUTP128E0797FC7.h5,,6,3.929397
TRARVKX128F92F0D24,..\data\dataset\A\R\V\TRARVKX128F92F0D24.h5,,1,3.462064
TRARXLM128EF33FE9F,..\data\dataset\A\R\X\TRARXLM128EF33FE9F.h5,,5,3.1186788
TRARYCL128F1456224,..\data\dataset\A\R\Y\TRARYCL128F1456224.h5,,7,3.1314826
TRARYMD128F92D35C2,..\data\dataset\A\R\Y\TRARYMD128F92D35C2.h5,,1,4.6928687
TRARZBX12903CD70DA,..\data\dataset\A\R\Z\TRARZBX12903CD70DA.h5,,2,5.1795673
TRASAGB128F4258FEA,..\data\dataset\A\S\A\TRASAGB128F4258FEA.h5,,2,3.9364038
TRASAIC128F4269413,..\data\dataset\A\S\A\TRASAIC128F4269413.h5,,4,4.8364024
TRASAYR128F92F822F,..\data\dataset\A\S\A\TRASAYR128F92F822F.h5,,5,3.536979
TRASBQL128F92F0777,..\data\dataset\A\S\B\TRASBQL128F92F0777.h5,,7,3.1084578
TRASBVB128F934B757,..\data\dataset\A\S\B\TRASBVB128F934B757.h5,,1,2.8325965
TRASBVS12903CF4537,..\data\dataset\A\S\B\TRASBVS12903CF4537.h5,,6,3.529765
TRASCFR128F427E9B1,..\data\dataset\A\S\C\TRASCFR128F427E9B1.h5,,6,3.3104644
TRASDMY128F425D3CF,..\data\dataset\A\S\D\TRASDMY128F425D3CF.h5,,5,3.3802745
TRASEUO128F4253AEA,..\data\dataset\A\S\E\TRASEUO128F4253AEA.h5,,3,4.4330015
TRASFBU128F1473675,..\data\dataset\A\S\F\TRASFBU128F1473675.h5,,1,2.8857074
TRASFLP12903CBD8EC,..\data\dataset\A\S\F\TRASFLP12903CBD8EC.h5,,7,2.5381486
TRASFVS12903CB1071,..\data\dataset\A\S\F\TRASFVS12903CB1071.h5,,5,3.7354465
TRASGYR128F932B179,..\data\dataset\A\S\G\TRASGYR128F932B179.h5,,0,4.3201785
TRASHIF128F92E54EA,..\data\dataset\A\S\H\TRASHIF128F92E54EA.h5,,1,4.154843
TRASHNN128E07886F7,..\data\dataset\A\S\H\TRASHNN128E07886F7.h5,,7,4.0048704
TRASHSN12903CA9E34,..\data\dataset\A\S\H\TRASHSN12903CA9E34.h5,,7,3.7944193
TRASICW128F146E6E1,..\data\dataset\A\S\I\TRASICW128F146E6E1.h5,,7,4.305423
TRASIIK128F4297E95,..\data\dataset\A\S\I\TRASIIK128F4297E95.h5,,2,4.4744177
TRASIVA128F933DB52,..\data\dataset\A\S\I\TRASIVA128F933DB52.h5,,1,3.728907
TRASJCQ128F932D0BE,..\data\dataset\A\S\J\TRASJCQ128F932D0BE.h5,,5,4.0117006
TRASJMP12903CB26E8,..\data\dataset\A\S\J\TRASJMP12903CB26E8.h5,,5,3.3311338
TRASKHC12903CF5F34,..\data\dataset\A\S\K\TRASKHC12903CF5F34.h5,,0,6.156681
TRASKIN128F92F0DE6,..\data\dataset\A\S\K\TRASKIN128F92F0DE6.h5,,5,3.42214
TRASKNE128F4266DCB,..\data\dataset\A\S\K\TRASKNE128F4266DCB.h5,,5,3.2709503
TRASLAM128F932CA88,..\data\dataset\A\S\L\TRASLAM128F932CA88.h5,,7,5.107681
TRASNFF12903CCE9F4,..\data\dataset\A\S\N\TRASNFF12903CCE9F4.h5,,1,4.3435135
TRASNJN128F429A44D,..\data\dataset\A\S\N\TRASNJN128F429A44D.h5,,5,3.791107
TRASOGR128F93033ED,..\data\dataset\A\S\O\TRASOGR128F93033ED.h5,,5,3.2280416
TRASOWG128F4255313,..\data\dataset\A\S\O\TRASOWG128F4255313.h5,,0,4.248063
TRASPLO12903CD6A9E,..\data\dataset\A\S\P\TRASPLO12903CD6A9E.h5,,7,3.8515234
TRASQGR128F14557AA,..\data\dataset\A\S\Q\TRASQGR128F14557AA.h5,,1,2.7136831
TRASQIB128F426693D,..\data\dataset\A\S\Q\TRASQIB128F426693D.h5,,6,3.2930195
TRASQKO128F93407E8,..\data\dataset\A\S\Q\TRASQKO128F93407E8.h5,,6,3.2517695
TRASRVD128F933624A,..\data\dataset\A\S\R\TRASRVD128F933624A.h5,,1,3.748635
TRASRXK128F9311176,..\data\dataset\A\S\R\TRASRXK128F9311176.h5,,1,3.080222
TRASSUB128F425A76F,..\data\dataset\A\S\S\TRASSUB128F425A76F.h5,,4,5.4135647
TRASTBC128F428EB99,..\data\dataset\A\S\T\TRASTBC128F428EB99.h5,,4,5.9639764
TRASTMM12903CBEF91,..\data\dataset\A\S\T\TRASTMM12903CBEF91.h5,,6,4.501925
TRASTZG128F9329213,..\data\dataset\A\S\T\TRASTZG128F9329213.h5,,2,3.414667
TRASUDV128F42B86FB,..\data\dataset\A\S\U\TRASUDV128F42B86FB.h5,,6,4.643246
TRASUWA128F933E6F7,..\data\dataset\A\S\U\TRASUWA128F933E6F7.h5,,7,4.0861273
TRASVHA128F428197B,..\data\dataset\A\S\V\TRASVHA128F428197B.h5,,6,3.8892262
TRASVXM128F934792B,..\data\dataset\A\S\V\TRASVXM128F934792B.h5,,6,2.7885664
TRASWFP128E0789E6C,..\data\dataset\A\S\W\TRASWFP128E0789E6C.h5,,1,4.1178074
TRASWUN128F9333E60,..\data\dataset\A\S\W\TRASWUN128F9333E60.h5,,1,3.1821294
TRASXQB128F426752F,..\data\dataset\A\S\X\TRASXQB128F426752F.h5,,7,3.4792228
TRASYGO128F42674B9,..\data\dataset\A\S\Y\TRASYGO128F42674B9.h5,,6,4.5637097
TRASYJJ128F426C765,..\data\dataset\A\S\Y\TRASYJJ128F426C765.h5,,6,3.3771443
TRASYWP128F42661E1,..\data\dataset\A\S\Y\TRASYWP128F42661E1.h5,,6,4.209395
TRASYZS128F4275671,..\data\dataset\A\S\Y\TRASYZS128F4275671.h5,,7,4.8734245
TRASZQH128F92F18CF,..\data\dataset\A\S\Z\TRASZQH128F92F18CF.h5,,3,4.4541864
TRATANL128F92E3FC5,..\data\dataset\A\T\A\TRATANL128F92E3FC5.h5,,7,3.5264723
TRATAQC128F4269549,..\data\dataset\A\T\A\TRATAQC128F4269549.h5,,0,5.519842
TRATAVD128F930D4FC,..\data\dataset\A\T\A\TRATAVD128F930D4FC.h5,,5,3.6799688
TRATBKJ128F933D680,..\data\dataset\A\T\B\TRATBKJ128F933D680.h5,,7,3.2453325
TRATBMT12903CA571A,..\data\dataset\A\T\B\TRATBMT12903CA571A.h5,,4,3.3301237
TRATCXG128F9345725,..\data\dataset\A\T\C\TRATCXG128F9345725.h5,,0,4.628978
TRATDEY128F932A3A5,..\data\dataset\A\T\D\TRATDEY128F932A3A5.h5,,4,3.1024792
TRATDJI128F42ADF38,..\data\dataset\A\T\D\TRATDJI128F42ADF38.h5,,1,4.000918
TRATDLH128F93384B0,..\data\dataset\A\T\D\TRATDLH128F93384B0.h5,,0,4.674385
TRATEAE128F4284130,..\data\dataset\A\T\E\TRATEAE128F4284130.h5,,5,5.0170326
TRATEGB128F4253B32,..\data\dataset\A\T\E\TRATEGB128F4253B32.h5,,6,4.0445695
TRATESL128F92F12DF,..\data\dataset\A\T\E\TRATESL128F92F12DF.h5,,2,4.3349714
TRATFNI12903CEF67A,..\data\dataset\A\T\F\TRATFNI12903CEF67A.h5,,7,3.9635365
TRATGLZ128F92EB4E9,..\data\dataset\A\T\G\TRATGLZ128F92EB4E9.h5,,2,4.02971
TRATHXH128F42626F9,..\data\dataset\A\T\H\TRATHXH128F42626F9.h5,,0,4.7915382
TRATIAC128F930E3A2,..\data\dataset\A\T\I\TRATIAC128F930E3A2.h5,,6,4.4854794
TRATIUI128E0787309,..\data\dataset\A\T\I\TRATIUI128E0787309.h5,,1,3.405568
TRATIWW128F4256BD0,..\data\dataset\A\T\I\TRATIWW128F4256BD0.h5,,7,3.5871649
TRATJPX12903CF0409,..\data\dataset\A\T\J\TRATJPX12903CF0409.h5,,6,3.524157
TRATKVY128EF35F97A,..\data\dataset\A\T\K\TRATKVY128EF35F97A.h5,,6,2.7867856
TRATLJH128F426D636,..\data\dataset\A\T\L\TRATLJH128F426D636.h5,,2,8.245038
TRATMIZ128F428E152,..\data\dataset\A\T\M\TRATMIZ128F428E152.h5,,4,5.7691717
TRATPBY128F9303E77,..\data\dataset\A\T\P\TRATPBY128F9303E77.h5,,2,5.117223
TRATPFO128F42A3A47,..\data\dataset\A\T\P\TRATPFO128F42A3A47.h5,,1,3.3329303
TRATPOT12903CA4632,..\data\dataset\A\T\P\TRATPOT12903CA4632.h5,,5,4.1179104
TRATPPU128F426694E,..\data\dataset\A\T\P\TRATPPU128F426694E.h5,,2,3.5810142
TRATPQI12903D0D0D8,..\data\dataset\A\T\P\TRATPQI12903D0D0D8.h5,,4,5.9446263
TRATQUU128F148EF2B,..\data\dataset\A\T\Q\TRATQUU128F148EF2B.h5,,1,3.5662737
TRATSOB128F429F646,..\data\dataset\A\T\S\TRATSOB128F429F646.h5,,4,7.9387803
TRATTOD128F4282B5A,..\data\dataset\A\T\T\TRATTOD128F4282B5A.h5,,4,3.3909056
TRATTTF128F42621FE,..\data\dataset\A\T\T\TRATTTF128F42621FE.h5,,7,2.91981
TRATUOL128F92CB677,..\data\dataset\A\T\U\TRATUOL128F92CB677.h5,,7,2.335699
TRATUVC128F42AD02E,..\data\dataset\A\T\U\TRATUVC128F42AD02E.h5,,7,3.222729
TRATWSP128F933AD36,..\data\dataset\A\T\W\TRATWSP128F933AD36.h5,,1,4.123593
TRATWZF128F42B4CDC,..\data\dataset\A\T\W\TRATWZF128F42B4CDC.h5,,7,3.8454065
TRATXQY128F1489B0C,..\data\dataset\A\T\X\TRATXQY128F1489B0C.h5,,6,5.4661956
TRATYKD12903CF5C27,..\data\dataset\A\T\Y\TRATYKD12903CF5C27.h5,,7,3.5059702
TRATYNL128F429D572,..\data\dataset\A\T\Y\TRATYNL128F429D572.h5,,2,6.1815443
TRATYNV12903D0AFB1,..\data\dataset\A\T\Y\TRATYNV12903D0AFB1.h5,,7,6.217508
TRATYUK128F932A6F7,..\data\dataset\A\T\Y\TRATYUK128F932A6F7.h5,,7,3.0753992
TRATZIM128F428623E,..\data\dataset\A\T\Z\TRATZIM128F428623E.h5,,4,8.237038
TRAUAZA128F424847C,..\data\dataset\A\U\A\TRAUAZA128F424847C.h5,,4,7.877088
TRAUCEP128F93003F9,..\data\dataset\A\U\C\TRAUCEP128F93003F9.h5,,7,2.987641
TRAUCNU128F42671EB,..\data\dataset\A\U\C\TRAUCNU128F42671EB.h5,,6,3.769159
TRAUCSR128E078FA11,..\data\dataset\A\U\C\TRAUCSR128E078FA11.h5,,5,3.5255241
TRAUDHP128F931BA0C,..\data\dataset\A\U\D\TRAUDHP128F931BA0C.h5,,4,5.732313
TRAUDLX128F931A3F1,..\data\dataset\A\U\D\TRAUDLX128F931A3F1.h5,,3,6.43578
TRAUDXJ128F9351E71,..\data\dataset\A\U\D\TRAUDXJ128F9351E71.h5,,5,4.0281415
TRAUDZO128F42B8691,..\data\dataset\A\U\D\TRAUDZO128F42B8691.h5,,5,3.8664963
TRAUEGP128F429B06C,..\data\dataset\A\U\E\TRAUEGP128F429B06C.h5,,4,4.561824
TRAUEUL128F9329217,..\data\dataset\A\U\E\TRAUEUL128F9329217.h5,,4,5.2345304
TRAUFLM128F42AECDC,..\data\dataset\A\U\F\TRAUFLM128F42AECDC.h5,,0,13.464082
TRAUFNY128F9308217,..\data\dataset\A\U\F\TRAUFNY128F9308217.h5,,3,6.3898544
TRAUHFH128F14813AC,..\data\dataset\A\U\H\TRAUHFH128F14813AC.h5,,2,3.5987494
TRAUHII128F92FD10E,..\data\dataset\A\U\H\TRAUHII128F92FD10E.h5,,2,2.7583497
TRAUJGG128F424845A,..\data\dataset\A\U\J\TRAUJGG128F424845A.h5,,2,5.7269826
TRAUJHY128F425B3C0,..\data\dataset\A\U\J\TRAUJHY128F425B3C0.h5,,0,3.0780315
TRAUJUX12903D03BBA,..\data\dataset\A\U\J\TRAUJUX12903D03BBA.h5,,7,3.6273234
TRAUJXN12903CD4C0E,..\data\dataset\A\U\J\TRAUJXN12903CD4C0E.h5,,4,3.052734
TRAUKMH128F92E68E9,..\data\dataset\A\U\K\TRAUKMH128F92E68E9.h5,,1,3.2905936
TRAUKYS128F14636CB,..\data\dataset\A\U\K\TRAUKYS128F14636CB.h5,,0,4.379661
TRAULTS128F931290B,..\data\dataset\A\U\L\TRAULTS128F931290B.h5,,1,3.4065554
TRAUOOS128F92ED2CA,..\data\dataset\A\U\O\TRAUOOS128F92ED2CA.h5,,5,3.6191301
TRAUOVS128F1466B1F,..\data\dataset\A\U\O\TRAUOVS128F1466B1F.h5,,1,2.9305205
TRAUPVV12903CC4704,..\data\dataset\A\U\P\TRAUPVV12903CC4704.h5,,1,3.5130017
TRAUQVM128F92C30DE,..\data\dataset\A\U\Q\TRAUQVM128F92C30DE.h5,,1,3.5145702
TRAUREQ12903D05C56,..\data\dataset\A\U\R\TRAUREQ12903D05C56.h5,,1,3.2805603
TRAURIV128F9337BE5,..\data\dataset\A\U\R\TRAURIV128F9337BE5.h5,,6,3.6313694
TRAURRX128F92C7618,..\data\dataset\A\U\R\TRAURRX128F92C7618.h5,,0,8.028343
TRAURWH128F421506A,..\data\dataset\A\U\R\TRAURWH128F421506A.h5,,6,4.498689
TRAURYF128F147805D,..\data\dataset\A\U\R\TRAURYF128F147805D.h5,,1,2.6866994
TRAURZS12903CEB55A,..\data\dataset\A\U\R\TRAURZS12903CEB55A.h5,,4,6.138766
TRAUSOM128F9337BC3,..\data\dataset\A\U\S\TRAUSOM128F9337BC3.h5,,7,3.3338666
TRAUTBQ128F426972B,..\data\dataset\A\U\T\TRAUTBQ128F426972B.h5,,7,2.7793415
TRAUTIE128F4297579,..\data\dataset\A\U\T\TRAUTIE128F4297579.h5,,3,3.819725
TRAUTKA128F428060B,..\data\dataset\A\U\T\TRAUTKA128F428060B.h5,,6,4.219925
TRAUVMB128F92D45AC,..\data\dataset\A\U\V\TRAUVMB128F92D45AC.h5,,2,4.1105413
TRAUVNP12903CC3D7F,..\data\dataset\A\U\V\TRAUVNP12903CC3D7F.h5,,5,3.5145137
TRAUVUF128F148D1AA,..\data\dataset\A\U\V\TRAUVUF128F148D1AA.h5,,5,5.2928586
TRAUWUX128F92FE41C,..\data\dataset\A\U\W\TRAUWUX128F92FE41C.h5,,0,3.9610593
TRAUXNG128F933AA28,..\data\dataset\A\U\X\TRAUXNG128F933AA28.h5,,2,3.691917
TRAUXQT128F427FF63,..\data\dataset\A\U\X\TRAUXQT128F427FF63.h5,,1,1.5235758
TRAUXYC128F42A86E8,..\data\dataset\A\U\X\TRAUXYC128F42A86E8.h5,,3,3.879403
TRAUYAB128F4282D05,..\data\dataset\A\U\Y\TRAUYAB128F4282D05.h5,,7,4.5581956
TRAUYGJ128E0798505,..\data\dataset\A\U\Y\TRAUYGJ128E0798505.h5,,1,2.4137678
TRAUZKF128F9310B5C,..\data\dataset\A\U\Z\TRAUZKF128F9310B5C.h5,,3,3.2657785
TRAUZUP128F148BF4D,..\data\dataset\A\U\Z\TRAUZUP128F148BF4D.h5,,5,3.6148026
TRAUZVU12903CC050D,..\data\dataset\A\U\Z\TRAUZVU12903CC050D.h5,,2,4.2513175
TRAVABI12903CC2B08,..\data\dataset\A\V\A\TRAVABI12903CC2B08.h5,,5,3.805347
TRAVBNE128F1464EF0,..\data\dataset\A\V\B\TRAVBNE128F1464EF0.h5,,0,4.8531947
TRAVCET128E0794BF8,..\data\dataset\A\V\C\TRAVCET128E0794BF8.h5,,7,2.7217858
TRAVCUR128F423E382,..\data\dataset\A\V\C\TRAVCUR128F423E382.h5,,2,3.387749
TRAVCVB128F425DAA3,..\data\dataset\A\V\C\TRAVCVB128F425DAA3.h5,,4,6.503521
TRAVDDJ128F92EF09C,..\data\dataset\A\V\D\TRAVDDJ128F92EF09C.h5,,1,2.4672048
TRAVDFF128E0785B60,..\data\dataset\A\V\D\TRAVDFF128E0785B60.h5,,7,4.5486207
TRAVDNS128F92F7B7F,..\data\dataset\A\V\D\TRAVDNS128F92F7B7F.h5,,4,4.99798
TRAVEBU128F9360EDD,..\data\dataset\A\V\E\TRAVEBU128F9360EDD.h5,,3,2.9421585
TRAVEQM128F9345D09,..\data\dataset\A\V\E\TRAVEQM128F9345D09.h5,,1,2.3811653
TRAVEUS128F4238CB5,..\data\dataset\A\V\E\TRAVEUS128F4238CB5.h5,,5,3.7301683
TRAVFEP128F93200FC,..\data\dataset\A\V\F\TRAVFEP128F93200FC.h5,,7,3.702509
TRAVFSL128F92FD740,..\data\dataset\A\V\F\TRAVFSL128F92FD740.h5,,0,4.6356964
TRAVGAF128F4271A55,..\data\dataset\A\V\G\TRAVGAF128F4271A55.h5,,7,2.6584694
TRAVGFT128F424278B,..\data\dataset\A\V\G\TRAVGFT128F424278B.h5,,6,3.7001488
TRAVGNH128F428CBA9,..\data\dataset\A\V\G\TRAVGNH128F428CBA9.h5,,5,3.2176685
TRAVGRQ128F931F590,..\data\dataset\A\V\G\TRAVGRQ128F931F590.h5,,0,3.9243865
TRAVIAA128F42A5C6C,..\data\dataset\A\V\I\TRAVIAA128F42A5C6C.h5,,6,3.366604
TRAVIKN128F422FC56,..\data\dataset\A\V\I\TRAVIKN128F422FC56.h5,,4,6.2073507
TRAVJMS128E078C527,..\data\dataset\A\V\J\TRAVJMS128E078C527.h5,,1,4.1382093
TRAVKWA128F4271E63,..\data\dataset\A\V\K\TRAVKWA128F4271E63.h5,,1,2.780552
TRAVKWU12903CF62AE,..\data\dataset\A\V\K\TRAVKWU12903CF62AE.h5,,2,4.4208317
TRAVLLN128F14744C0,..\data\dataset\A\V\L\TRAVLLN128F14744C0.h5,,4,2.917713
TRAVLOE12903CB0D31,..\data\dataset\A\V\L\TRAVLOE12903CB0D31.h5,,7,3.529235
TRAVMND128F4275780,..\data\dataset\A\V\M\TRAVMND128F4275780.h5,,5,3.742157
TRAVMSO12903CF02EE,..\data\dataset\A\V\M\TRAVMSO12903CF02EE.h5,,7,2.6932356
TRAVNCF128F930F7BA,..\data\dataset\A\V\N\TRAVNCF128F930F7BA.h5,,1,4.0002537
TRAVOEM128F93326B6,..\data\dataset\A\V\O\TRAVOEM128F93326B6.h5,,2,4.731038
TRAVOPU128F9360B7D,..\data\dataset\A\V\O\TRAVOPU128F9360B7D.h5,,7,4.4767795
TRAVOVX128F935F7E7,..\data\dataset\A\V\O\TRAVOVX128F935F7E7.h5,,7,3.5202656
TRAVOZJ128F1453A98,..\data\dataset\A\V\O\TRAVOZJ128F1453A98.h5,,0,4.7949924
TRAVPOX128F1486662,..\data\dataset\A\V\P\TRAVPOX128F1486662.h5,,6,3.3883967
TRAVPVH12903CB87BB,..\data\dataset\A\V\P\TRAVPVH12903CB87BB.h5,,7,3.2548506
TRAVPYY128F92CEBAB,..\data\dataset\A\V\P\TRAVPYY128F92CEBAB.h5,,7,3.1758902
TRAVQIY128F92DD951,..\data\dataset\A\V\Q\TRAVQIY128F92DD951.h5,,7,2.890155
TRAVQKQ128F425A98E,..\data\dataset\A\V\Q\TRAVQKQ128F425A98E.h5,,7,2.4074924
TRAVQTD12903CEB30E,..\data\dataset\A\V\Q\TRAVQTD12903CEB30E.h5,,7,2.2727532
TRAVQWO128F429BC6B,..\data\dataset\A\V\Q\TRAVQWO128F429BC6B.h5,,0,3.7562659
TRAVRET128F422DA1B,..\data\dataset\A\V\R\TRAVRET128F422DA1B.h5,,7,4.0449286
TRAVSBN128F42A5ADE,..\data\dataset\A\V\S\TRAVSBN128F42A5ADE.h5,,4,3.5608225
TRAVSCY128F92C54C2,..\data\dataset\A\V\S\TRAVSCY128F92C54C2.h5,,4,4.1958036
TRAVSHM128F422C50D,..\data\dataset\A\V\S\TRAVSHM128F422C50D.h5,,7,2.6340306
TRAVTIY128F42AAC4F,..\data\dataset\A\V\T\TRAVTIY128F42AAC4F.h5,,2,3.4386733
TRAVTYX12903CD34A6,..\data\dataset\A\V\T\TRAVTYX12903CD34A6.h5,,1,3.4661305
TRAVUAJ128E078EDA2,..\data\dataset\A\V\U\TRAVUAJ128E078EDA2.h5,,1,3.6734533
TRAVULK128F4232387,..\data\dataset\A\V\U\TRAVULK128F4232387.h5,,5,2.965595
TRAVUWQ128F92DE2CA,..\data\dataset\A\V\U\TRAVUWQ128F92DE2CA.h5,,2,3.1156611
TRAVVLI128F92F7053,..\data\dataset\A\V\V\TRAVVLI128F92F7053.h5,,3,5.654174
TRAVVRD128F9323DBB,..\data\dataset\A\V\V\TRAVVRD128F9323DBB.h5,,5,4.3022947
TRAVVZW12903CCEEE7,..\data\dataset\A\V\V\TRAVVZW12903CCEEE7.h5,,5,3.3371737
TRAVXIT12903CE55EA,..\data\dataset\A\V\X\TRAVXIT12903CE55EA.h5,,1,3.4503915
TRAVXKU128F930D47B,..\data\dataset\A\V\X\TRAVXKU128F930D47B.h5,,1,4.4582796
TRAVXMT128F429846E,..\data\dataset\A\V\X\TRAVXMT128F429846E.h5,,1,3.6993108
TRAVXQE128F4266A79,..\data\dataset\A\V\X\TRAVXQE128F4266A79.h5,,1,2.7120428
TRAVZEK128E078F2DB,..\data\dataset\A\V\Z\TRAVZEK128E078F2DB.h5,,5,3.766288
TRAVZTE128F421C581,..\data\dataset\A\V\Z\TRAVZTE128F421C581.h5,,3,4.1756983
TRAVZUM128F4267084,..\data\dataset\A\V\Z\TRAVZUM128F4267084.h5,,2,3.6664004
TRAWAQB128F930D7F7,..\data\dataset\A\W\A\TRAWAQB128F930D7F7.h5,,0,3.4674997
TRAWASU12903D07A25,..\data\dataset\A\W\A\TRAWASU12903D07A25.h5,,3,6.0749497
TRAWAXB128F426C78F,..\data\dataset\A\W\A\TRAWAXB128F426C78F.h5,,6,3.3140545
TRAWBDP128F935262A,..\data\dataset\A\W\B\TRAWBDP128F935262A.h5,,5,3.138028
TRAWBPY128F425512E,..\data\dataset\A\W\B\TRAWBPY128F425512E.h5,,1,3.3783672
TRAWCOR128F4243CE7,..\data\dataset\A\W\C\TRAWCOR128F4243CE7.h5,,0,4.019555
TRAWCUK128F92DE15C,..\data\dataset\A\W\C\TRAWCUK128F92DE15C.h5,,7,2.262704
TRAWCXG128F423AB5B,..\data\dataset\A\W\C\TRAWCXG128F423AB5B.h5,,7,4.9940567
TRAWDEG12903C9A9DB,..\data\dataset\A\W\D\TRAWDEG12903C9A9DB.h5,,5,2.7805996
TRAWDGL12903CCD3D8,..\data\dataset\A\W\D\TRAWDGL12903CCD3D8.h5,,1,3.7666967
TRAWDRR128F4285F57,..\data\dataset\A\W\D\TRAWDRR128F4285F57.h5,,6,3.3799314
TRAWEKG128F42B6303,..\data\dataset\A\W\E\TRAWEKG128F42B6303.h5,,1,3.2675166
TRAWGXD128F428A36B,..\data\dataset\A\W\G\TRAWGXD128F428A36B.h5,,7,3.7405243
TRAWHKI12903CF300C,..\data\dataset\A\W\H\TRAWHKI12903CF300C.h5,,3,4.335425
TRAWHQP128F1492E5C,..\data\dataset\A\W\H\TRAWHQP128F1492E5C.h5,,4,6.8918624
TRAWHYL128F42934D4,..\data\dataset\A\W\H\TRAWHYL128F42934D4.h5,,5,3.8447895
TRAWHYS128F42BA12C,..\data\dataset\A\W\H\TRAWHYS128F42BA12C.h5,,6,4.017037
TRAWIJU128F9341CD0,..\data\dataset\A\W\I\TRAWIJU128F9341CD0.h5,,3,5.4922075
TRAWKGM128F930C279,..\data\dataset\A\W\K\TRAWKGM128F930C279.h5,,5,3.9987473
